	at com.intellij.ide.plugins.PluginManagerConfigurable.loadRepositoryPlugins(PluginManagerConfigurable.java:1549)
	at com.intellij.ide.plugins.PluginManagerConfigurable.access$2000(PluginManagerConfigurable.java:73)
	at com.intellij.ide.plugins.PluginManagerConfigurable$7.lambda$createPluginsPanel$3(PluginManagerConfigurable.java:382)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:20)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:11)
	at com.intellij.openapi.application.impl.ApplicationImpl$1.call(ApplicationImpl.java:255)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2020-06-23 08:31:48,060 [  76096]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2020-06-23 08:31:48,130 [  76166]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2020-06-23 08:31:48,130 [  76166]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2020-06-23 08:32:21,527 [ 109563]   INFO -                         STDOUT - Searchable options index builder completed 
2020-06-23 08:32:22,187 [ 110223]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-23 08:32:22,207 [ 110243]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2020-06-23 08:32:22,217 [ 110253]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-06-23 08:32:22,257 [ 110293]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-06-23 08:32:22,277 [ 110313]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-06-23 08:32:22,277 [ 110313]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2020-06-23 08:32:22,277 [ 110313]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2020-06-23 08:32:22,277 [ 110313]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2020-06-23 08:32:22,277 [ 110313]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2020-06-23 08:32:23,164 [ 111200]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2020-06-23 08:32:23,164 [ 111200]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2020-06-23 08:32:23,164 [ 111200]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 8; ProcessIOExecutorService threads: 0 
2020-06-23 08:32:23,166 [ 111202]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2020-06-23 08:32:23,168 [ 111204]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-23 08:40:06,781 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2020-06-23 08:40:07,042 [    261]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-201.7846.76, 01 Jun 2020 06:17) 
2020-06-23 08:40:07,118 [    337]   INFO -        #com.intellij.idea.Main - OS: Windows 7 (6.1, amd64) 
2020-06-23 08:40:07,118 [    337]   INFO -        #com.intellij.idea.Main - JRE: 11.0.7+10-b765.53 (JetBrains s.r.o.) 
2020-06-23 08:40:07,118 [    337]   INFO -        #com.intellij.idea.Main - JVM: 11.0.7+10-b765.53 (OpenJDK 64-Bit Server VM) 
2020-06-23 08:40:07,118 [    337]   INFO -        #com.intellij.idea.Main - JVM Args: -Didea.auto.reload.plugins=true -Didea.classpath.index.enabled=false -Didea.config.path=C:\Users\admin\IdeaProjects\kodilla-course\build\idea-sandbox\config -Didea.is.internal=true -Didea.platform.prefix=Idea -Didea.plugins.path=C:\Users\admin\IdeaProjects\kodilla-course\build\idea-sandbox\plugins -Didea.required.plugins.id=com.kodilla.kodilla-course -Didea.system.path=C:\Users\admin\IdeaProjects\kodilla-course\build\idea-sandbox\system -Xms256m -Xmx512m -Dfile.encoding=windows-1250 -Duser.country=PL -Duser.language=pl -Duser.variant -ea 
2020-06-23 08:40:07,119 [    338]   INFO -        #com.intellij.idea.Main - Locale=pl_PL JNU=Cp1250 file.encoding=windows-1250 
2020-06-23 08:40:07,065 [    284]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@6a7c90cb[Running, parallelism = 4, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@561a2376 
2020-06-23 08:40:07,239 [    458]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 376 ms 
2020-06-23 08:40:07,594 [    813]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2020-06-23 08:40:08,271 [   1490]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-groovy.xml 
2020-06-23 08:40:08,271 [   1490]   INFO - llij.ide.plugins.PluginManager - Plugin org.intellij.groovy misses optional descriptor duplicates-detection-groovy.xml 
2020-06-23 08:40:08,520 [   1739]   INFO - llij.ide.plugins.PluginManager - Plugin com.intellij.java misses optional descriptor profiler-java.xml 
2020-06-23 08:40:08,808 [   2027]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: IDEA CORE (201.7846.76), com.intellij.platform.images (201.7846.76), JetBrains Repository Search (201.7846.76), Subversion (201.7846.76), XPathView + XSLT (201.7846.76), XSLT Debugger (201.7846.76), Smali Support (201.7846.76), Configuration Script (201.7846.76), Copyright (201.7846.76), Java (201.7846.76), Bytecode Viewer (201.7846.76), Git (201.7846.76), ChangeReminder (201.7846.76), Next File Prediction (201.7846.76), JUnit (201.7846.76), Task Management (201.7846.76), GitHub (201.7846.76), IntelliLang (201.7846.76), TestNG (201.7846.76), Code Coverage for Java (201.7846.76), Markdown (201.7846.76), Java IDE Customization (201.7846.76), Java Stream Debugger (201.7846.76), Eclipse Interoperability (201.7846.76), Java Bytecode Decompiler (201.7846.76), Gradle (201.7846.76), macOS Light Theme (201.7846.76), Windows 10 Light Theme (201.7846.76), Properties (201.7846.76), Ant (201.7846.76), Groovy (201.7846.76), Maven (201.7846.76), Gradle-Java (201.7846.76), Gradle-Maven (201.7846.76), Java Internationalization (201.7846.76), Kotlin (1.3.72-release-IJ2020.1-1), UI Designer (201.7846.76), Plugin DevKit (201.7846.76), JavaFX (201.7846.76), Resource Bundle Editor (201.7846.76), Machine Learning Code Completion (201.7846.76), Mercurial (201.7846.76), EditorConfig (201.7846.76), Terminal (201.7846.76), Android (201.7846.76), Shell Script (201.7846.76), TextMate bundles (201.7846.76), YAML (201.7846.76), Grazie (201.7846.76), Settings Repository (201.7846.76) 
2020-06-23 08:40:08,808 [   2027]   INFO - llij.ide.plugins.PluginManager - Loaded custom plugins: Plugin display name here (1.0-SNAPSHOT) 
2020-06-23 08:40:09,435 [   2654]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=492; buffer=10; max=492 
2020-06-23 08:40:09,465 [   2684]   INFO - tellij.util.io.FileChannelUtil - un-interruptible FileChannel-s will be used for indexes 
2020-06-23 08:40:09,547 [   2766]   INFO - om.intellij.ui.scale.JBUIScale - System scale factor: 0.9166667 (IDE-managed HiDPI) 
2020-06-23 08:40:09,607 [   2826]   WARN - j.internal.DebugAttachDetector - Unable to start DebugAttachDetector, please add `--add-exports java.base/jdk.internal.vm=ALL-UNNAMED` to VM options 
2020-06-23 08:40:09,687 [   2906]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63343 
2020-06-23 08:40:09,832 [   3051]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2020-06-23 08:40:10,001 [   3220]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is disabled 
2020-06-23 08:40:10,409 [   3628]   INFO -                         STDOUT - Starting searchable options index builder 
2020-06-23 08:40:10,857 [   4076]   INFO - penapi.application.Experiments - Experimental features enabled for user: wsl.p9.support, wsl.p9.show.roots.in.file.chooser, inline.browse.button, linux.native.menu, recent.and.edited.files.together, show.create.new.element.in.popup, copy.reference.popup, new.large.text.file.viewer, property.value.inplace.editing, terminal.shell.command.handling 
2020-06-23 08:40:10,997 [   4216]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2020-06-23 08:40:11,097 [   4316]   INFO - leBasedIndexDataInitialization - Initialization done: 1266 
2020-06-23 08:40:11,967 [   5186]   INFO - exImpl$StubIndexInitialization - Initialization done: 869 
2020-06-23 08:40:13,103 [   6322]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2020-06-23 08:40:13,937 [   7156]   WARN - Container.ComponentManagerImpl - Do not use constructor injection (requestorClass=com.android.tools.idea.sdk.AndroidSdks) 
2020-06-23 08:40:16,313 [   9532]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=12, fontScale=0.9166667 
2020-06-23 08:40:23,224 [  16443]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2020-06-23 08:40:23,314 [  16533]   INFO - gins.PluginManagerConfigurable -  
java.net.MalformedURLException: Malformed URL: 
	at com.intellij.util.Urls.newFromEncoded(Urls.kt:63)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:101)
	at com.intellij.ide.plugins.RepositoryHelper.loadPlugins(RepositoryHelper.java:86)
	at com.intellij.ide.plugins.PluginManagerConfigurable.loadRepositoryPlugins(PluginManagerConfigurable.java:1549)
	at com.intellij.ide.plugins.PluginManagerConfigurable.access$2000(PluginManagerConfigurable.java:73)
	at com.intellij.ide.plugins.PluginManagerConfigurable$7.lambda$createPluginsPanel$3(PluginManagerConfigurable.java:382)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:20)
	at com.intellij.util.RunnableCallable.call(RunnableCallable.java:11)
	at com.intellij.openapi.application.impl.ApplicationImpl$1.call(ApplicationImpl.java:255)
	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2020-06-23 08:40:25,532 [  18751]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2020-06-23 08:40:25,542 [  18761]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2020-06-23 08:40:25,542 [  18761]   INFO - leScriptDefinitionsContributor - [kts] error loading gradle script templates: Project 'Default (Template) Project' isn't linked with Gradle 
2020-06-23 08:40:28,750 [  21969]   INFO -                         STDOUT - Searchable options index builder completed 
2020-06-23 08:40:28,999 [  22218]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2020-06-23 08:40:29,035 [  22254]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2020-06-23 08:40:29,036 [  22255]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2020-06-23 08:40:29,106 [  22325]   INFO - tellij.psi.stubs.StubIndexImpl - StubIndexExtension-s were unloaded 
2020-06-23 08:40:29,126 [  22345]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2020-06-23 08:40:29,126 [  22345]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2020-06-23 08:40:29,126 [  22345]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2020-06-23 08:40:29,126 [  22345]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2020-06-23 08:40:29,126 [  22345]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2020-06-23 08:40:29,510 [  22729]   INFO - plication.impl.ApplicationImpl - Write action Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2020-06-23 08:40:29,510 [  22729]   INFO - plication.impl.ApplicationImpl - AnAction.update() Statistics:
Event number:     0
Total time spent: 0ms
Average duration: 0ms
Median  duration: 0ms
Max     duration: 0ms (it was 'null') 
2020-06-23 08:40:29,510 [  22729]   INFO - plication.impl.ApplicationImpl - Global instance threads created counter = 8; ProcessIOExecutorService threads: 0 
2020-06-23 08:40:29,520 [  22739]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2020-06-23 08:40:29,520 [  22739]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
